"","id","FAMSIZE","SEX","AGE","MARST","BIRTHYR","YRMARR","RACE","HISPAN","HCOVANY","EDUC","UHRSWORK","WORKEDYR","INCTOT","FTOTINC","INCWAGE","INCBUS00","INCWELFR","VETSTAT","DEPARTS","ARRIVES","GCHOUSE","WORK_STATUS"
"175",179,2,"female",84,"Married",1930,1965,"white",0,1,"High school",0,"No",11100,62800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"176",180,2,"female",70,"Married",1944,2006,"white",0,1,"College or greater",0,"No",14400,26400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"177",181,4,"female",74,"Widowed",1940,1978,"white",0,1,"High school",0,"No",28900,67940,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"178",182,3,"female",80,"Married",1934,1954,"white",1,1,"Less than high school",0,"No",6000,32800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"179",183,2,"male",70,"Married",1944,1978,"Asian",0,1,"College or greater",0,"No",6000,21800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"180",184,4,"female",65,"Married",1949,2013,"Black",0,1,"High school",0,"No",8900,151700,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"181",185,2,"female",69,"Married",1945,1984,"white",0,1,"High school",0,"No",18700,45800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"182",186,1,"female",94,"Divorced",1920,1942,"white",0,1,"College or greater",0,"No",46200,46200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"183",187,2,"female",70,"Married",1944,1966,"white",0,1,"College or greater",0,"No",8500,77400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"184",188,2,"female",76,"Married",1938,1960,"white",0,1,"High school",0,"No",22900,62100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"185",189,2,"female",65,"Married",1949,1973,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",32100,73500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"186",190,2,"male",68,"Married",1946,1981,"Otherse",0,1,"College or greater",0,"No",22800,58800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"187",191,1,"female",67,"Married",1947,1967,"white",0,1,"College or greater",0,"No",6000,6000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"188",192,1,"female",76,"Divorced",1938,1965,"white",0,1,"College or greater",20,"Yes",26300,26300,2900,500,0,"Not a veteran","PM","PM",0,"Employed"
"189",193,1,"female",73,"Widowed",1941,1985,"Otherse",0,1,"College or greater",0,"No",23600,23600,0,0,2600,"Not a veteran",NA,NA,0,"Not in labor force"
"190",194,1,"female",72,"Divorced",1942,1961,"white",1,1,"High school",0,"No",10800,10800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"191",195,1,"female",75,"Widowed",1939,1975,"white",1,1,"High school",0,"No",19700,19700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"192",196,4,"female",86,"Widowed",1928,1979,"white",0,1,"High school",0,"No",16600,102000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"193",197,2,"male",70,"Married",1944,1999,"white",1,1,"High school",0,"No, but worked 1-5 yrs age",39000,189000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"194",198,2,"female",67,"Married",1947,1968,"Asian",0,1,"College or greater",0,"No, but worked 1-5 yrs age",5300,82700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"195",199,2,"female",81,"Married",1933,1949,"white",0,1,"Less than high school",0,"No",7000,19300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"196",200,1,"female",71,"Divorced",1943,1965,"white",1,1,"Less than high school",0,"No",9600,9600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"197",201,1,"female",77,"Divorced",1937,1968,"white",0,1,"Less than high school",0,"No",5600,5600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"198",202,2,"female",71,"Widowed",1943,1972,"white",1,1,"High school",0,"No",25300,39700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"199",203,2,"female",71,"Married",1943,1964,"white",0,1,"High school",0,"No",9600,35000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"200",204,10,"female",65,"Married",1949,1968,"white",1,1,"High school",0,"No",10100,86840,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"201",205,1,"female",66,"Widowed",1948,1969,"white",0,1,"College or greater",0,"No",37700,37700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"202",206,5,"female",75,"Married",1939,1957,"white",1,1,"Less than high school",0,"No",0,39000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"203",207,2,"male",68,"Married",1946,1985,"Black",0,1,"College or greater",2,"Yes",37780,54880,80,0,0,"Not a veteran","PM","PM",0,"Employed"
"204",208,2,"female",76,"Widowed",1938,1959,"white",0,1,"College or greater",0,"No",48900,64400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"205",209,2,"male",75,"Married",1939,1995,"white",0,1,"College or greater",0,"No",6800,24600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"206",210,1,"male",77,"Married",1937,1962,"white",0,1,"College or greater",0,"No",39200,39200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"207",211,3,"male",75,"Married",1939,1978,"Otherse",0,1,"High school",0,"No",18900,25200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"208",212,3,"female",93,"Divorced",1921,1948,"white",0,1,"High school",0,"No",21800,90200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"209",214,1,"female",71,"Widowed",1943,1974,"white",0,1,"High school",27,"Yes",27000,27000,13800,0,0,"Not a veteran","PM","PM",0,"Employed"
"210",215,5,"female",72,"Divorced",1942,1996,"white",0,1,"Less than high school",0,"No",13500,112500,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"211",216,4,"male",74,"Married",1940,1968,"white",1,0,"High school",0,"No, but worked 1-5 yrs age",6000,78600,0,0,6000,"Not a veteran",NA,NA,0,"Not in labor force"
"212",217,2,"male",66,"Married",1948,1980,"white",0,1,"College or greater",40,"Yes",71600,131600,6800,0,0,"Veteran",NA,NA,0,"Not in labor force"
"213",218,2,"male",74,"Married",1940,1965,"white",0,1,"High school",0,"No",37510,47710,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"214",219,2,"male",93,"Married",1921,1948,"white",0,1,"High school",0,"No",19000,26600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"215",220,2,"female",79,"Married",1935,1953,"white",0,1,"High school",0,"No",12600,116900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"216",221,2,"male",66,"Married",1948,1992,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",17700,88700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"217",222,2,"female",69,"Married",1945,1963,"white",0,1,"College or greater",50,"Yes",100200,100300,75000,0,0,"Not a veteran","PM","PM",0,"Employed"
"218",223,2,"female",76,"Married",1938,1957,"white",1,1,"High school",0,"No, but worked 1-5 yrs age",30000,44400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"219",224,3,"male",85,"Married",1929,1998,"white",0,1,"College or greater",0,"No",7200,35960,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"220",225,1,"female",69,"Married",1945,1998,"white",0,1,"College or greater",4,"Yes",55800,55800,14600,0,0,"Not a veteran","PM","PM",0,"Employed"
"221",226,2,"female",73,"Married",1941,1961,"white",0,1,"College or greater",0,"No",10500,130500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"222",227,1,"female",73,"Widowed",1941,1967,"Asian",0,1,"High school",8,"Yes",47800,47800,0,18000,0,"Not a veteran","PM","PM",0,"Employed"
"223",228,1,"female",89,"Divorced",1925,1949,"white",0,1,"College or greater",0,"No",33700,33700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"224",229,2,"female",78,"Married",1936,1959,"white",0,1,"College or greater",0,"No",32900,143300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"225",230,1,"male",65,"Divorced",1949,1985,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",11700,11700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"226",231,2,"male",79,"Married",1935,1995,"white",0,1,"College or greater",20,"Yes",35900,95300,7500,0,0,"Not a veteran","PM","PM",0,"Employed"
"227",232,6,"male",70,"Married",1944,1966,"white",0,1,"High school",0,"No",16300,118900,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"228",233,2,"male",71,"Married",1943,1965,"white",0,1,"College or greater",50,"Yes",50400,86900,24000,0,0,"Veteran",NA,NA,0,"Employed"
"229",234,3,"male",65,"Married",1949,1986,"Asian",0,1,"College or greater",0,"No, but worked 1-5 yrs age",16100,39700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"230",235,2,"male",78,"Married",1936,1963,"white",0,1,"College or greater",0,"No",18400,27000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"231",236,2,"male",67,"Married",1947,1972,"white",0,1,"College or greater",35,"Yes",661900,697000,642000,0,0,"Not a veteran","PM","PM",0,"Employed"
"232",237,1,"male",84,"Widowed",1930,1970,"white",0,1,"High school",0,"No",45020,45020,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"233",238,2,"male",69,"Married",1945,1968,"white",0,1,"College or greater",0,"No",125000,2e+05,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"234",239,2,"male",73,"Married",1941,1964,"white",0,1,"High school",26,"Yes",30800,49800,14000,0,0,"Not a veteran","PM","PM",0,"Employed"
"235",240,1,"female",76,"Divorced",1938,1956,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",14800,14800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"236",241,4,"male",84,"Widowed",1930,1956,"Black",0,1,"Less than high school",0,"No",16500,16500,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"237",242,2,"male",75,"Married",1939,1989,"white",0,1,"High school",50,"Yes",143300,144250,119000,17500,0,"Veteran",NA,NA,0,"Employed"
"238",243,1,"female",91,"Widowed",1923,1940,"white",0,1,"High school",0,"No",15600,15600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"239",244,3,"male",65,"Married",1949,1967,"Otherse",0,1,"High school",0,"No, but worked 1-5 yrs age",45800,101900,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"240",245,3,"female",87,"Widowed",1927,1956,"white",0,1,"College or greater",0,"No",19200,24000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"241",246,1,"male",65,"Never married",1949,0,"white",0,1,"College or greater",0,"No",32300,32300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"242",247,3,"female",69,"Married",1945,1966,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",18000,72000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"243",248,3,"male",65,"Widowed",1949,1979,"Black",0,1,"High school",0,"No",22000,46000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"244",249,2,"female",75,"Married",1939,1957,"white",0,1,"College or greater",0,"No",6400,31300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"245",250,1,"female",76,"Widowed",1938,1978,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",78800,78800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"246",251,2,"female",86,"Married",1928,1950,"white",0,1,"College or greater",0,"No",58100,155600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"247",252,2,"female",79,"Married",1935,1979,"white",0,1,"College or greater",20,"Yes",10200,40100,700,0,0,"Not a veteran","PM","PM",0,"Employed"
"248",253,2,"female",67,"Married",1947,1977,"white",0,1,"College or greater",0,"No",11000,296500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"249",254,3,"female",75,"Widowed",1939,1984,"Black",0,1,"College or greater",0,"No",5700,23000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"250",255,2,"male",74,"Married",1940,1983,"white",0,1,"College or greater",0,"No",48000,87600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"251",256,2,"male",77,"Married",1937,2004,"white",0,1,"High school",0,"No",26800,76300,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"252",257,1,"male",90,"Never married",1924,0,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",35900,35900,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"253",258,1,"male",94,"Divorced",1920,1968,"Black",0,1,"High school",0,"No",8500,8500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"254",259,2,"male",82,"Married",1932,1958,"white",0,1,"College or greater",0,"No",62900,69700,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"255",260,6,"female",86,"Widowed",1928,1943,"white",0,1,"Less than high school",0,"No",9600,64100,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"256",261,2,"male",67,"Married",1947,1992,"Asian",0,1,"College or greater",32,"Yes",43000,68600,25000,0,0,"Not a veteran","PM","PM",0,"Employed"
"257",262,2,"female",90,"Widowed",1924,1946,"white",0,1,"College or greater",0,"No",34300,34300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"258",263,3,"female",73,"Widowed",1941,1960,"white",0,1,"High school",0,"No",8500,19700,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"259",264,2,"male",72,"Married",1942,1962,"white",0,1,"High school",0,"No",27110,40210,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"260",265,1,"female",79,"Divorced",1935,1976,"white",0,1,"College or greater",40,"Yes",158700,158700,78000,0,0,"Not a veteran","PM","PM",0,"Employed"
"261",266,2,"male",81,"Married",1933,2004,"white",0,1,"College or greater",0,"No",40500,64800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"262",267,4,"male",77,"Divorced",1937,1960,"Black",0,1,"Less than high school",0,"No",17100,79100,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"263",268,1,"female",75,"Widowed",1939,1957,"white",0,1,"High school",0,"No",17200,17200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"264",269,1,"female",65,"Divorced",1949,1966,"white",1,1,"High school",0,"No",22800,22800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"265",270,1,"male",82,"Widowed",1932,1997,"white",0,1,"High school",0,"No",45600,45600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"266",271,2,"female",84,"Married",1930,1954,"white",0,1,"College or greater",0,"No",5000,55000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"267",272,2,"female",84,"Widowed",1930,1954,"white",0,1,"High school",0,"No",12500,42500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"268",273,2,"male",82,"Married",1932,1989,"white",0,1,"High school",0,"No",51810,60610,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"269",274,2,"female",78,"Married",1936,1954,"white",0,1,"College or greater",0,"No",28400,348200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"270",275,2,"female",79,"Married",1935,1952,"white",0,1,"College or greater",0,"No",6600,18050,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"271",276,2,"female",66,"Married",1948,1979,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",13000,212000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"272",277,1,"female",68,"Widowed",1946,1980,"white",0,1,"College or greater",0,"No",83200,83200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"273",278,3,"female",74,"Married",1940,1960,"white",0,1,"High school",32,"Yes",26000,48000,26000,0,0,"Not a veteran","PM","PM",0,"Employed"
"274",279,1,"female",88,"Widowed",1926,1945,"white",0,1,"College or greater",0,"No",9700,9700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"275",280,2,"male",71,"Divorced",1943,1993,"white",0,1,"College or greater",2,"Yes",7620,7620,120,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"276",281,2,"female",78,"Married",1936,1958,"white",0,1,"College or greater",0,"No",112000,475000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"277",282,1,"female",88,"Widowed",1926,1945,"white",0,1,"College or greater",0,"No",92000,92000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"278",283,2,"female",67,"Married",1947,1976,"white",0,1,"College or greater",40,"Yes",48200,171000,35000,0,0,"Not a veteran","PM","PM",0,"Employed"
"279",284,2,"male",67,"Married",1947,2010,"white",0,1,"High school",0,"No",26300,43020,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"280",285,2,"female",76,"Married",1938,2007,"white",0,1,"High school",24,"Yes",35700,54400,11700,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"281",286,2,"male",66,"Divorced",1948,1966,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",8500,30000,0,0,0,"Not a veteran",NA,NA,0,"Unemployed"
"282",287,1,"male",87,"Divorced",1927,1951,"white",0,1,"College or greater",0,"No",37000,37000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"283",288,3,"male",74,"Married",1940,1961,"white",1,1,"College or greater",5,"Yes",11650,56750,350,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"284",289,2,"male",70,"Married",1944,1973,"white",0,1,"College or greater",0,"No",85400,96200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"285",290,2,"male",78,"Married",1936,1958,"white",0,1,"High school",0,"No",46000,76100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"286",291,1,"female",81,"Widowed",1933,1951,"white",0,1,"High school",0,"No",26550,26550,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"287",292,1,"female",71,"Married",1943,2011,"white",0,1,"High school",10,"Yes",25000,25000,25000,0,0,"Not a veteran","PM","PM",0,"Employed"
"288",293,2,"female",66,"Divorced",1948,1972,"white",0,1,"High school",70,"Yes",16800,1300,5400,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"289",294,2,"female",68,"Married",1946,1964,"white",0,1,"High school",0,"No",36900,56100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"290",295,1,"female",67,"Divorced",1947,1972,"white",0,1,"College or greater",40,"Yes",67000,67000,30000,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"291",296,1,"male",67,"Divorced",1947,2007,"Black",0,1,"High school",0,"No",34800,34800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"292",297,2,"male",69,"Married",1945,1988,"white",0,1,"High school",0,"No",67000,77000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"293",298,2,"female",65,"Divorced",1949,1989,"white",0,1,"College or greater",30,"Yes",32900,393000,25000,0,0,"Not a veteran","PM","PM",0,"Employed"
"294",299,2,"female",85,"Married",1929,1948,"white",0,1,"College or greater",0,"No",9000,242000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"295",300,11,"male",69,"Married",1945,1977,"white",0,1,"High school",0,"No",13400,49400,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"296",301,1,"female",65,"Married",1949,1969,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",32400,32400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"297",302,1,"female",94,"Widowed",1920,1952,"white",1,1,"High school",0,"No",14200,14200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"298",303,4,"female",76,"Married",1938,1957,"white",0,1,"High school",0,"No",5200,126500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"299",304,2,"female",66,"Married",1948,1968,"white",0,1,"High school",40,"Yes",38600,53600,35000,0,0,"Not a veteran","PM","PM",0,"Employed"
"300",305,2,"male",72,"Married",1942,1963,"white",0,1,"High school",0,"No",16500,33300,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"301",306,2,"male",70,"Married",1944,1964,"white",0,1,"College or greater",2,"Yes",101000,155900,50000,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"302",307,2,"male",67,"Married",1947,1996,"white",0,1,"College or greater",0,"No",24600,47100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"303",308,1,"female",84,"Widowed",1930,1948,"white",0,1,"High school",0,"No",32200,32200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"304",309,2,"male",69,"Married",1945,1976,"white",0,1,"College or greater",0,"No",36000,55200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"305",310,1,"female",67,"Never married",1947,0,"white",0,1,"College or greater",0,"No",18000,18000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"306",311,2,"female",80,"Married",1934,2003,"white",0,1,"High school",0,"No",7200,74900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"307",313,1,"male",73,"Never married",1941,0,"Otherse",1,1,"Less than high school",0,"No",12900,12900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"308",314,2,"female",65,"Married",1949,1971,"white",0,1,"College or greater",0,"No",68500,137300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"309",315,2,"male",66,"Married",1948,1974,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",7200,310200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
